Ground truth,Visualization,Color image,mv_all_bg_label_disagrees,label_all_bg_pred_disagrees,label_all_bg_pred_agrees,strong_agreement,difficult_situations,lanes_swapped,crossing
data/bdd/bdd100k_dataset_321x185/val/labels/c7aa5575-4706c0d1.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7aa5575-4706c0d1.png,data/bdd/bdd100k_dataset_321x185/val/images/c7aa5575-4706c0d1.png,0,0,0,0,0,1,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7aa5575-7db02116.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7aa5575-7db02116.png,data/bdd/bdd100k_dataset_321x185/val/images/c7aa5575-7db02116.png,0,0,0,1,0,0,1
data/bdd/bdd100k_dataset_321x185/val/labels/c7ab28a2-a8981141.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7ab28a2-a8981141.png,data/bdd/bdd100k_dataset_321x185/val/images/c7ab28a2-a8981141.png,0,0,0,0,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7acf715-2c8a1413.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7acf715-2c8a1413.png,data/bdd/bdd100k_dataset_321x185/val/images/c7acf715-2c8a1413.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7ad303b-4957c5f8.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7ad303b-4957c5f8.png,data/bdd/bdd100k_dataset_321x185/val/images/c7ad303b-4957c5f8.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7ad303b-6312624f.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7ad303b-6312624f.png,data/bdd/bdd100k_dataset_321x185/val/images/c7ad303b-6312624f.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7ad303b-6381dac9.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7ad303b-6381dac9.png,data/bdd/bdd100k_dataset_321x185/val/images/c7ad303b-6381dac9.png,0,0,0,1,0,0,1
data/bdd/bdd100k_dataset_321x185/val/labels/c7ad303b-b15cc501.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7ad303b-b15cc501.png,data/bdd/bdd100k_dataset_321x185/val/images/c7ad303b-b15cc501.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7b1001c-ee3bf034.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7b1001c-ee3bf034.png,data/bdd/bdd100k_dataset_321x185/val/images/c7b1001c-ee3bf034.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7b32a0d-71d3cce5.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7b32a0d-71d3cce5.png,data/bdd/bdd100k_dataset_321x185/val/images/c7b32a0d-71d3cce5.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7b32a0d-ffed4ed6.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7b32a0d-ffed4ed6.png,data/bdd/bdd100k_dataset_321x185/val/images/c7b32a0d-ffed4ed6.png,0,0,0,0,1,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7b41787-4e83c33d.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7b41787-4e83c33d.png,data/bdd/bdd100k_dataset_321x185/val/images/c7b41787-4e83c33d.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7b41787-a0d67db5.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7b41787-a0d67db5.png,data/bdd/bdd100k_dataset_321x185/val/images/c7b41787-a0d67db5.png,0,0,0,0,0,0,1
data/bdd/bdd100k_dataset_321x185/val/labels/c7b49761-5e5c8c62.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7b49761-5e5c8c62.png,data/bdd/bdd100k_dataset_321x185/val/images/c7b49761-5e5c8c62.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7b49761-fc7ed898.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7b49761-fc7ed898.png,data/bdd/bdd100k_dataset_321x185/val/images/c7b49761-fc7ed898.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7b86405-da6e2abc.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7b86405-da6e2abc.png,data/bdd/bdd100k_dataset_321x185/val/images/c7b86405-da6e2abc.png,0,0,0,1,1,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7bb31cc-8bd12af5.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7bb31cc-8bd12af5.png,data/bdd/bdd100k_dataset_321x185/val/images/c7bb31cc-8bd12af5.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7bb5f81-1051148c.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7bb5f81-1051148c.png,data/bdd/bdd100k_dataset_321x185/val/images/c7bb5f81-1051148c.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7bbf4a6-71538fbd.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7bbf4a6-71538fbd.png,data/bdd/bdd100k_dataset_321x185/val/images/c7bbf4a6-71538fbd.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7bc09fc-3222b8db.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7bc09fc-3222b8db.png,data/bdd/bdd100k_dataset_321x185/val/images/c7bc09fc-3222b8db.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7bc28e7-d2556929.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7bc28e7-d2556929.png,data/bdd/bdd100k_dataset_321x185/val/images/c7bc28e7-d2556929.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7bc6671-fc3f4552.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7bc6671-fc3f4552.png,data/bdd/bdd100k_dataset_321x185/val/images/c7bc6671-fc3f4552.png,0,0,0,1,1,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7bc7797-8f8c936a.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7bc7797-8f8c936a.png,data/bdd/bdd100k_dataset_321x185/val/images/c7bc7797-8f8c936a.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7bc7797-e6749988.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7bc7797-e6749988.png,data/bdd/bdd100k_dataset_321x185/val/images/c7bc7797-e6749988.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7bcd5db-6483a43e.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7bcd5db-6483a43e.png,data/bdd/bdd100k_dataset_321x185/val/images/c7bcd5db-6483a43e.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7bed540-0d2ff5f7.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7bed540-0d2ff5f7.png,data/bdd/bdd100k_dataset_321x185/val/images/c7bed540-0d2ff5f7.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7bed540-cdb47d56.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7bed540-cdb47d56.png,data/bdd/bdd100k_dataset_321x185/val/images/c7bed540-cdb47d56.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7c03bf5-5188c467.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7c03bf5-5188c467.png,data/bdd/bdd100k_dataset_321x185/val/images/c7c03bf5-5188c467.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7c03bf5-8450a02e.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7c03bf5-8450a02e.png,data/bdd/bdd100k_dataset_321x185/val/images/c7c03bf5-8450a02e.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7c03bf5-bed03c03.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7c03bf5-bed03c03.png,data/bdd/bdd100k_dataset_321x185/val/images/c7c03bf5-bed03c03.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7c042ec-4986a853.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7c042ec-4986a853.png,data/bdd/bdd100k_dataset_321x185/val/images/c7c042ec-4986a853.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7c12eb6-2752525d.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7c12eb6-2752525d.png,data/bdd/bdd100k_dataset_321x185/val/images/c7c12eb6-2752525d.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7c2a783-260d7aad.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7c2a783-260d7aad.png,data/bdd/bdd100k_dataset_321x185/val/images/c7c2a783-260d7aad.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7c2a783-d98d5909.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7c2a783-d98d5909.png,data/bdd/bdd100k_dataset_321x185/val/images/c7c2a783-d98d5909.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7c39101-5935025f.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7c39101-5935025f.png,data/bdd/bdd100k_dataset_321x185/val/images/c7c39101-5935025f.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7c39101-837064cb.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7c39101-837064cb.png,data/bdd/bdd100k_dataset_321x185/val/images/c7c39101-837064cb.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7c5969b-3d72de47.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7c5969b-3d72de47.png,data/bdd/bdd100k_dataset_321x185/val/images/c7c5969b-3d72de47.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7c5969b-4fdfe484.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7c5969b-4fdfe484.png,data/bdd/bdd100k_dataset_321x185/val/images/c7c5969b-4fdfe484.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7c5969b-c0899dbc.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7c5969b-c0899dbc.png,data/bdd/bdd100k_dataset_321x185/val/images/c7c5969b-c0899dbc.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7c5969b-d4264f7e.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7c5969b-d4264f7e.png,data/bdd/bdd100k_dataset_321x185/val/images/c7c5969b-d4264f7e.png,0,0,0,0,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7c5969b-f1bc3e3a.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7c5969b-f1bc3e3a.png,data/bdd/bdd100k_dataset_321x185/val/images/c7c5969b-f1bc3e3a.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7c5969b-ff18b44d.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7c5969b-ff18b44d.png,data/bdd/bdd100k_dataset_321x185/val/images/c7c5969b-ff18b44d.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7c6a4c4-e596d6ca.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7c6a4c4-e596d6ca.png,data/bdd/bdd100k_dataset_321x185/val/images/c7c6a4c4-e596d6ca.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7c86a8e-f29f4e4e.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7c86a8e-f29f4e4e.png,data/bdd/bdd100k_dataset_321x185/val/images/c7c86a8e-f29f4e4e.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7c97006-1093a6d0.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7c97006-1093a6d0.png,data/bdd/bdd100k_dataset_321x185/val/images/c7c97006-1093a6d0.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7c9e31d-719f694c.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7c9e31d-719f694c.png,data/bdd/bdd100k_dataset_321x185/val/images/c7c9e31d-719f694c.png,0,0,0,0,1,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7cb4a74-ec912bd8.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7cb4a74-ec912bd8.png,data/bdd/bdd100k_dataset_321x185/val/images/c7cb4a74-ec912bd8.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7cc0645-95e6a224.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7cc0645-95e6a224.png,data/bdd/bdd100k_dataset_321x185/val/images/c7cc0645-95e6a224.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7cc0f8c-a9cabb69.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7cc0f8c-a9cabb69.png,data/bdd/bdd100k_dataset_321x185/val/images/c7cc0f8c-a9cabb69.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7cece6c-3eccc86a.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7cece6c-3eccc86a.png,data/bdd/bdd100k_dataset_321x185/val/images/c7cece6c-3eccc86a.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7cece6c-805179db.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7cece6c-805179db.png,data/bdd/bdd100k_dataset_321x185/val/images/c7cece6c-805179db.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7d0b0a7-7f2306d8.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7d0b0a7-7f2306d8.png,data/bdd/bdd100k_dataset_321x185/val/images/c7d0b0a7-7f2306d8.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7d0b0a7-a0e6b491.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7d0b0a7-a0e6b491.png,data/bdd/bdd100k_dataset_321x185/val/images/c7d0b0a7-a0e6b491.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7d1b792-8a24c40e.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7d1b792-8a24c40e.png,data/bdd/bdd100k_dataset_321x185/val/images/c7d1b792-8a24c40e.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7d1b792-ddcaf626.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7d1b792-ddcaf626.png,data/bdd/bdd100k_dataset_321x185/val/images/c7d1b792-ddcaf626.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7d564fe-7c51e3a3.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7d564fe-7c51e3a3.png,data/bdd/bdd100k_dataset_321x185/val/images/c7d564fe-7c51e3a3.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7d69f1b-e1ef4bf5.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7d69f1b-e1ef4bf5.png,data/bdd/bdd100k_dataset_321x185/val/images/c7d69f1b-e1ef4bf5.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7d72934-2162b615.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7d72934-2162b615.png,data/bdd/bdd100k_dataset_321x185/val/images/c7d72934-2162b615.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7d8260d-1c3f0898.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7d8260d-1c3f0898.png,data/bdd/bdd100k_dataset_321x185/val/images/c7d8260d-1c3f0898.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7d8260d-9d45834e.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7d8260d-9d45834e.png,data/bdd/bdd100k_dataset_321x185/val/images/c7d8260d-9d45834e.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7d8260d-e1f6b3f8.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7d8260d-e1f6b3f8.png,data/bdd/bdd100k_dataset_321x185/val/images/c7d8260d-e1f6b3f8.png,0,0,0,0,1,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7d87387-45ccc76d.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7d87387-45ccc76d.png,data/bdd/bdd100k_dataset_321x185/val/images/c7d87387-45ccc76d.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7d8925a-f469385d.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7d8925a-f469385d.png,data/bdd/bdd100k_dataset_321x185/val/images/c7d8925a-f469385d.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7d9a24a-bdf745c8.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7d9a24a-bdf745c8.png,data/bdd/bdd100k_dataset_321x185/val/images/c7d9a24a-bdf745c8.png,0,0,0,0,1,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7dab685-05c2f1df.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7dab685-05c2f1df.png,data/bdd/bdd100k_dataset_321x185/val/images/c7dab685-05c2f1df.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7dbe674-55c1fda0.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7dbe674-55c1fda0.png,data/bdd/bdd100k_dataset_321x185/val/images/c7dbe674-55c1fda0.png,0,0,0,0,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7dbfac6-5784ebc9.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7dbfac6-5784ebc9.png,data/bdd/bdd100k_dataset_321x185/val/images/c7dbfac6-5784ebc9.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7dbfac6-c3921e8b.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7dbfac6-c3921e8b.png,data/bdd/bdd100k_dataset_321x185/val/images/c7dbfac6-c3921e8b.png,0,0,0,1,0,0,1
data/bdd/bdd100k_dataset_321x185/val/labels/c7dc648e-dd181375.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7dc648e-dd181375.png,data/bdd/bdd100k_dataset_321x185/val/images/c7dc648e-dd181375.png,0,0,0,1,0,0,1
data/bdd/bdd100k_dataset_321x185/val/labels/c7dc648e-ea816d21.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7dc648e-ea816d21.png,data/bdd/bdd100k_dataset_321x185/val/images/c7dc648e-ea816d21.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7dd6716-f165ff52.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7dd6716-f165ff52.png,data/bdd/bdd100k_dataset_321x185/val/images/c7dd6716-f165ff52.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7e14afd-15600d7b.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7e14afd-15600d7b.png,data/bdd/bdd100k_dataset_321x185/val/images/c7e14afd-15600d7b.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7e25b5f-5c098837.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7e25b5f-5c098837.png,data/bdd/bdd100k_dataset_321x185/val/images/c7e25b5f-5c098837.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7e25b5f-9e6af053.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7e25b5f-9e6af053.png,data/bdd/bdd100k_dataset_321x185/val/images/c7e25b5f-9e6af053.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7e61874-56decdeb.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7e61874-56decdeb.png,data/bdd/bdd100k_dataset_321x185/val/images/c7e61874-56decdeb.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7e64b14-990b5da5.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7e64b14-990b5da5.png,data/bdd/bdd100k_dataset_321x185/val/images/c7e64b14-990b5da5.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7e6bfe9-3256d95a.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7e6bfe9-3256d95a.png,data/bdd/bdd100k_dataset_321x185/val/images/c7e6bfe9-3256d95a.png,0,0,0,1,0,0,1
data/bdd/bdd100k_dataset_321x185/val/labels/c7e6bfe9-38bc4856.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7e6bfe9-38bc4856.png,data/bdd/bdd100k_dataset_321x185/val/images/c7e6bfe9-38bc4856.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7e6d5d1-c8af9fe3.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7e6d5d1-c8af9fe3.png,data/bdd/bdd100k_dataset_321x185/val/images/c7e6d5d1-c8af9fe3.png,0,0,0,1,1,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7e9dd39-2e5a6648.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7e9dd39-2e5a6648.png,data/bdd/bdd100k_dataset_321x185/val/images/c7e9dd39-2e5a6648.png,0,0,0,0,1,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7e9dd39-997378b3.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7e9dd39-997378b3.png,data/bdd/bdd100k_dataset_321x185/val/images/c7e9dd39-997378b3.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7e9dd39-ae653d55.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7e9dd39-ae653d55.png,data/bdd/bdd100k_dataset_321x185/val/images/c7e9dd39-ae653d55.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7e9dd39-e54b51ba.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7e9dd39-e54b51ba.png,data/bdd/bdd100k_dataset_321x185/val/images/c7e9dd39-e54b51ba.png,0,0,0,0,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7e9dd39-e640804c.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7e9dd39-e640804c.png,data/bdd/bdd100k_dataset_321x185/val/images/c7e9dd39-e640804c.png,0,0,0,1,1,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7eab2ff-1292c919.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7eab2ff-1292c919.png,data/bdd/bdd100k_dataset_321x185/val/images/c7eab2ff-1292c919.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7eab2ff-29602d7b.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7eab2ff-29602d7b.png,data/bdd/bdd100k_dataset_321x185/val/images/c7eab2ff-29602d7b.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7eab2ff-34e0497b.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7eab2ff-34e0497b.png,data/bdd/bdd100k_dataset_321x185/val/images/c7eab2ff-34e0497b.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7eab2ff-65610875.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7eab2ff-65610875.png,data/bdd/bdd100k_dataset_321x185/val/images/c7eab2ff-65610875.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7eab2ff-8737167f.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7eab2ff-8737167f.png,data/bdd/bdd100k_dataset_321x185/val/images/c7eab2ff-8737167f.png,0,0,0,1,1,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7eab2ff-8cf91286.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7eab2ff-8cf91286.png,data/bdd/bdd100k_dataset_321x185/val/images/c7eab2ff-8cf91286.png,0,0,0,1,1,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7eab2ff-94d03413.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7eab2ff-94d03413.png,data/bdd/bdd100k_dataset_321x185/val/images/c7eab2ff-94d03413.png,0,0,0,0,0,0,1
data/bdd/bdd100k_dataset_321x185/val/labels/c7eab2ff-d02c0a19.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7eab2ff-d02c0a19.png,data/bdd/bdd100k_dataset_321x185/val/images/c7eab2ff-d02c0a19.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7eab2ff-fad5c867.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7eab2ff-fad5c867.png,data/bdd/bdd100k_dataset_321x185/val/images/c7eab2ff-fad5c867.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7ec3b49-2dea9747.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7ec3b49-2dea9747.png,data/bdd/bdd100k_dataset_321x185/val/images/c7ec3b49-2dea9747.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7eddd1b-73993ae6.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7eddd1b-73993ae6.png,data/bdd/bdd100k_dataset_321x185/val/images/c7eddd1b-73993ae6.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7ee01b9-1fb43751.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7ee01b9-1fb43751.png,data/bdd/bdd100k_dataset_321x185/val/images/c7ee01b9-1fb43751.png,0,0,0,1,0,0,0
data/bdd/bdd100k_dataset_321x185/val/labels/c7ee6626-62a3ed49.png,data/bdd/bdd100k_dataset_321x185/output/majority_vote_results/visual/c7ee6626-62a3ed49.png,data/bdd/bdd100k_dataset_321x185/val/images/c7ee6626-62a3ed49.png,0,0,0,0,1,0,0
